
---------- Begin Simulation Statistics ----------
simSeconds                                   0.443991                       # Number of seconds simulated (Second)
simTicks                                 443990729000                       # Number of ticks simulated (Tick)
finalTick                                443991861000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    528.19                       # Real time elapsed on the host (Second)
hostTickRate                                840585872                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4682736                       # Number of bytes of host memory used (Byte)
simInsts                                     35674633                       # Number of instructions simulated (Count)
simOps                                       39955409                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    67541                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      75646                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::ON 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::CLK_GATED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::SRAM_RETENTION 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.bridge.power_state.pwrStateResidencyTicks::OFF 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        887981458                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42734867                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       12                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       73923080                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     30                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2779517                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          10349310                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  10                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           518505608                       # Number of insts issued each cycle
system.cpu.numIssuedDist::mean               0.142569                       # Number of insts issued each cycle
system.cpu.numIssuedDist::stdev              0.682447                       # Number of insts issued each cycle
system.gemm_clstr.coherency_bus.transDist::SoftPFExReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::HardPFReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::SoftPFResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::HardPFResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::WriteLineReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::UpgradeReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::SCUpgradeReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::UpgradeResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::SCUpgradeFailReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::UpgradeFailResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::ReadExReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::ReadExResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::ReadCleanReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::ReadSharedReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::LoadLockedReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::StoreCondReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::StoreCondFailReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::StoreCondResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::SwapReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::SwapResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::Deprecated_MessageReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::Deprecated_MessageResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::MemFenceReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::MemSyncReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::MemSyncResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::MemFenceResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::CleanSharedReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::CleanSharedResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::CleanInvalidReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::CleanInvalidResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::InvalidDestError         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::BadAddressError         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::FunctionalReadError         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::FunctionalWriteError         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::PrintReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::FlushReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::InvalidateReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::InvalidateResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::HTMReq         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::HTMReqResp         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.transDist::HTMAbort         3072                       # Transaction distribution (Count)
system.gemm_clstr.coherency_bus.pktCount_system.gemm_clstr.dma.dma::system.membus.cpu_side_port[3]         3072                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.coherency_bus.pktSize_system.gemm_clstr.dma.dma::system.membus.cpu_side_port[3]        98304                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.coherency_bus.snoops              0                       # Total snoops (Count)
system.gemm_clstr.coherency_bus.snoopTraffic            0                       # Total snoop traffic (Byte)
system.gemm_clstr.coherency_bus.snoopFanout::samples         1545                       # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::mean            0                       # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::stdev            0                       # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::underflows            0      0.00%      0.00% # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::0         1545    100.00%    100.00% # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::overflows            0      0.00%    100.00% # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::min_value            0                       # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::max_value            0                       # Request fanout histogram
system.gemm_clstr.coherency_bus.snoopFanout::total         1545                       # Request fanout histogram
system.gemm_clstr.coherency_bus.power_state.pwrStateResidencyTicks::UNDEFINED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.coherency_bus.power_state.pwrStateResidencyTicks::ON 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.coherency_bus.power_state.pwrStateResidencyTicks::CLK_GATED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.coherency_bus.power_state.pwrStateResidencyTicks::SRAM_RETENTION 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.coherency_bus.power_state.pwrStateResidencyTicks::OFF 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.coherency_bus.reqLayer0.occupancy     17929000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.coherency_bus.reqLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.coherency_bus.respLayer0.occupancy     34304000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.coherency_bus.respLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.coherency_bus.snoop_filter.totRequests            0                       # Total number of requests made to the snoop filter. (Count)
system.gemm_clstr.coherency_bus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.gemm_clstr.coherency_bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.gemm_clstr.coherency_bus.snoop_filter.totSnoops            0                       # Total number of snoops made to the snoop filter. (Count)
system.gemm_clstr.coherency_bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.gemm_clstr.coherency_bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.gemm_clstr.dma.power_state.pwrStateResidencyTicks::UNDEFINED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.dma.power_state.pwrStateResidencyTicks::ON 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.dma.power_state.pwrStateResidencyTicks::CLK_GATED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.dma.power_state.pwrStateResidencyTicks::SRAM_RETENTION 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.dma.power_state.pwrStateResidencyTicks::OFF 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.gemm.power_state.pwrStateResidencyTicks::UNDEFINED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.gemm.power_state.pwrStateResidencyTicks::ON 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.gemm.power_state.pwrStateResidencyTicks::CLK_GATED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.gemm.power_state.pwrStateResidencyTicks::SRAM_RETENTION 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.gemm.power_state.pwrStateResidencyTicks::OFF 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.iommu.totalChecks            540907                       # IOTLB lookups performed (Count)
system.gemm_clstr.iommu.tlbHits                539908                       # IOTLB hits (Count)
system.gemm_clstr.iommu.tlbMisses                 999                       # IOTLB misses (page walks) (Count)
system.gemm_clstr.iommu.uniquePages                49                       # Distinct pages translated (cumulative; independent of IOTLB churn) (Count)
system.gemm_clstr.iommu.totalLatencyTicks   1329566000                       # Sum of latency added by IOMMU (ticks) (Tick)
system.gemm_clstr.local_bus.transDist::InvalidCmd        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadRespWithInvalidate        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WriteReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WriteResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WriteCompleteResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WritebackDirty        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WritebackClean        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WriteClean        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::CleanEvict        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SoftPFReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SoftPFExReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::HardPFReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SoftPFResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::HardPFResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::WriteLineReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::UpgradeReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SCUpgradeReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::UpgradeResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SCUpgradeFailReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::UpgradeFailResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadExReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadExResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadCleanReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::ReadSharedReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::LoadLockedReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::StoreCondReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::StoreCondFailReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::StoreCondResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SwapReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::SwapResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::Deprecated_MessageReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::Deprecated_MessageResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::MemFenceReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::MemSyncReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::MemSyncResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::MemFenceResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::CleanSharedReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::CleanSharedResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::CleanInvalidReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::CleanInvalidResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::InvalidDestError        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::BadAddressError        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::FunctionalReadError        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::FunctionalWriteError        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::PrintReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::FlushReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::InvalidateReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::InvalidateResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::HTMReq        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::HTMReqResp        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.transDist::HTMAbort        25056                       # Transaction distribution (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::system.gemm_clstr.dma.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::system.gemm_clstr.top.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::system.gemm_clstr.gemm.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::system.gemm_clstr.matrix1.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::system.gemm_clstr.matrix2.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::system.gemm_clstr.matrix3.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.iobus.mem_side_port[18]::total       150336                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::system.gemm_clstr.dma.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::system.gemm_clstr.top.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::system.gemm_clstr.gemm.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::system.gemm_clstr.matrix1.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::system.gemm_clstr.matrix2.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::system.gemm_clstr.matrix3.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.dma.dma::total       150336                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::system.gemm_clstr.dma.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::system.gemm_clstr.top.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::system.gemm_clstr.gemm.pio        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::system.gemm_clstr.matrix1.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::system.gemm_clstr.matrix2.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::system.gemm_clstr.matrix3.port        25056                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount_system.gemm_clstr.top.local[0]::total       150336                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktCount::total       451008                       # Packet count per connected requestor and responder (Count)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::system.gemm_clstr.dma.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::system.gemm_clstr.top.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::system.gemm_clstr.gemm.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::system.gemm_clstr.matrix1.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::system.gemm_clstr.matrix2.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::system.gemm_clstr.matrix3.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.iobus.mem_side_port[18]::total       656136                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::system.gemm_clstr.dma.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::system.gemm_clstr.top.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::system.gemm_clstr.gemm.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::system.gemm_clstr.matrix1.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::system.gemm_clstr.matrix2.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::system.gemm_clstr.matrix3.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.dma.dma::total       656136                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::system.gemm_clstr.dma.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::system.gemm_clstr.top.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::system.gemm_clstr.gemm.pio       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::system.gemm_clstr.matrix1.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::system.gemm_clstr.matrix2.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::system.gemm_clstr.matrix3.port       109356                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize_system.gemm_clstr.top.local[0]::total       656136                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.pktSize::total      1968408                       # Cumulative packet size per connected requestor and responder (Byte)
system.gemm_clstr.local_bus.power_state.pwrStateResidencyTicks::UNDEFINED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.local_bus.power_state.pwrStateResidencyTicks::ON 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.local_bus.power_state.pwrStateResidencyTicks::CLK_GATED 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.local_bus.power_state.pwrStateResidencyTicks::SRAM_RETENTION 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.local_bus.power_state.pwrStateResidencyTicks::OFF 443991861000                       # Cumulative time (in ticks) in various power states (Tick)
system.gemm_clstr.local_bus.reqLayer0.occupancy       745000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.reqLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.reqLayer1.occupancy        13000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.reqLayer1.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.reqLayer2.occupancy     10276000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.reqLayer2.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.reqLayer3.occupancy     16896000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.reqLayer3.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.reqLayer4.occupancy     16896000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.reqLayer4.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.reqLayer5.occupancy       512000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.reqLayer5.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.respLayer0.occupancy         5000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.respLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.respLayer1.occupancy     17920000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.respLayer1.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.local_bus.respLayer2.occupancy     21961000                       # Layer occupancy (ticks) (Tick)
system.gemm_clstr.local_bus.respLayer2.utilization          0.0                       # Layer utilization (Ratio)
system.gemm_clstr.matrix1.bytesRead::writebacks      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::functional      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::interrupt      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::cpu.mmu.dtb_walker      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::cpu.mmu.itb_walker      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::cpu.mmu.stage2_dtb_walker      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::cpu.mmu.stage2_itb_walker      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::cpu.inst      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::cpu.data      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::gemm_clstr.dma      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::gemm_clstr.gemm.system.gemm_clstr.gemm      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::gemm_clstr.top.system.gemm_clstr.top      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::pci_ide      2097152                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesRead::total     27262976                       # Number of bytes read from this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::writebacks        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::functional        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::interrupt        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::cpu.mmu.dtb_walker        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::cpu.mmu.itb_walker        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::cpu.mmu.stage2_dtb_walker        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::cpu.mmu.stage2_itb_walker        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::cpu.inst        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::cpu.data        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::gemm_clstr.dma        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::gemm_clstr.gemm.system.gemm_clstr.gemm        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::gemm_clstr.top.system.gemm_clstr.top        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::pci_ide        32768                       # Number of bytes written to this memory (Byte)
system.gemm_clstr.matrix1.bytesWritten::total       425984                       # Number of bytes written to this memory (Byte)
